,주소,lat,lng
37925,서울특별시 영등포구 경인로114가길 14,37.5171946,126.9135224
37944,서울특별시 영등포구 국회대로54길 65,37.5204316,126.9114144
37956,서울특별시 영등포구 버드나루로5길 8,37.5236345,126.9114337
37957,서울특별시 영등포구 영중로6길 12,37.5178899,126.9082083
37967,서울특별시 영등포구 문래로 191,37.5190993,126.8945465
37977,서울특별시 영등포구 영등포로37길 4,37.5205602,126.9056408
37979,서울특별시 영등포구 양산로 214,37.522163,126.9063991
37980,서울특별시 영등포구 양산로 177,37.5238492,126.902648
37998,서울특별시 영등포구 국회대로54길 27,37.5231435,126.9089517
38001,서울특별시 영등포구 버드나루로12가길 13,37.5242128,126.91127
38005,서울특별시 영등포구 국회대로54길 10,37.5244579,126.9076599
38040,서울특별시 영등포구 국회대로56길 13,37.5240353,126.9096153
38043,서울특별시 영등포구 국회대로50길 20,37.5232282,126.9052936
38049,서울특별시 영등포구 버드나루로 85,37.5257549,126.9087757
38063,서울특별시 영등포구 영중로 154,37.5300537,126.9063349
38072,서울특별시 영등포구 영중로 145,37.5293645,126.9049895
38089,서울특별시 영등포구 영중로 120,37.5252401,126.9053939
38103,서울특별시 용산구 새창로 70,37.5382852,126.9552615
38130,서울특별시 용산구 새창로12길 11-7,37.5390776,126.9580544
38131,서울특별시 용산구 장문로9길 34,37.5275728,126.9955675
38132,서울특별시 용산구 한강대로 372,37.5359824,126.9713509
38137,서울특별시 용산구 백범로90다길 12,37.5360166,126.9690249
38144,서울특별시 용산구 청파로 201-17,37.5377537,126.9694264
38145,서울특별시 용산구 백범로 341,37.5380677,126.9676185
38148,서울특별시 용산구 백범로90라길 28,37.5383449,126.9691309
38149,서울특별시 용산구 백범로90길 26,37.5366975,126.9685788
38155,서울특별시 용산구 백범로90길 90,37.5376995,126.9688942
38159,서울특별시 용산구 백범로90길 12,37.5374207,126.969245
38167,서울특별시 용산구 백범로90길 74,37.537451,126.9696399
38175,서울특별시 용산구 청파로 205-26,37.5388122,126.9698102
38176,서울특별시 용산구 청파로 213,37.5385336,126.9703017
38179,서울특별시 용산구 백범로 346,37.5373719,126.9672852
38183,서울특별시 용산구 백범로90길 38,37.5374207,126.969245
38186,서울특별시 용산구 보광로5길 40,37.5241679,127.0009959
38189,서울특별시 용산구 보광로 14,37.527823,127.0002743
38192,서울특별시 용산구 보광로 40,37.5277903,126.9995323
38194,서울특별시 용산구 서빙고로97길 2-7,37.5266593,127.0034494
38196,서울특별시 용산구 효창원로 17,37.5348569,126.9508049
38219,서울특별시 용산구 새창로8길 157,37.5357777,126.9505906
38227,서울특별시 용산구 서빙고로51길 64,37.5229598,126.9913734
38228,서울특별시 용산구 서빙고로51길 68-14,37.5228532,126.9919722
38231,서울특별시 용산구 이촌로 347,37.5191397,126.9890968
38241,서울특별시 용산구 원효로 216,37.5359977,126.9664454
38259,서울특별시 용산구 청파로 83,37.551799,126.9678736
38260,서울특별시 용산구 효창원로15길 16,37.5359517,126.9539578
38267,서울특별시 용산구 효창원로 88,37.5364163,126.9591211
38272,서울특별시 용산구 효창원로25다길 17-3,37.5371581,126.9565977
38274,서울특별시 용산구 신흥로2길 58,37.5423367,126.9879021
38276,서울특별시 용산구 서빙고로 67,37.5242567,126.970731
38288,서울특별시 용산구 서빙고로 69,37.523218,126.9731278
38307,서울특별시 용산구 백범로79다길 35,37.5415006,126.9668831
38311,서울특별시 용산구 원효로90길 11,37.5395425,126.9696704
38323,서울특별시 용산구 원효로 251,37.5401621,126.9685842
38324,서울특별시 용산구 원효로 166,37.5350006,126.9614535
38325,서울특별시 용산구 원효로 40,37.5340871,126.9486388
38337,서울특별시 용산구 원효로 66,37.5326545,126.9502678
38360,서울특별시 용산구 원효로25길 14,37.5325799,126.954144
38361,서울특별시 용산구 원효로25길 13,37.5326206,126.953046
38371,서울특별시 용산구 효창원로8길 16,37.5333955,126.9514251
38373,서울특별시 용산구 이촌로2가길 9,37.5297686,126.9536346
38377,서울특별시 용산구 이촌로64길 15,37.5194588,126.9705367
38402,서울특별시 용산구 이촌로 104,37.5235033,126.9592043
38413,서울특별시 용산구 이촌로34길 10,37.523293,126.9595648
38415,서울특별시 용산구 이촌로87길 13,37.5192056,126.9770742
38416,서울특별시 용산구 이촌로87길 14,37.5191429,126.9795118
38440,서울특별시 용산구 이촌로2가길 122,37.5250472,126.9551678
38456,서울특별시 용산구 이촌로 174,37.520931,126.9665039
38466,서울특별시 용산구 이촌로 100-8,37.5239273,126.9580321
38486,서울특별시 용산구 이촌로14길 7,37.5268604,126.9551029
38487,서울특별시 용산구 이촌로 177,37.5217268,126.9671423
38489,서울특별시 용산구 이촌로 310,37.5234629,126.9666697
38502,서울특별시 용산구 이촌로75길 6,37.5200093,126.974467
38504,서울특별시 용산구 이촌로 224,37.5201398,126.9718634
38510,서울특별시 용산구 이촌로62길 18,37.5204268,126.9691229
38511,서울특별시 용산구 이촌로 324-10,37.5169563,126.9820449
38519,서울특별시 용산구 이촌로2가길 66,37.5271975,126.9537881
38525,서울특별시 용산구 이촌로 156,37.5213326,126.9642109
38527,서울특별시 용산구 이촌로 260,37.5185208,126.9760327
38532,서울특별시 용산구 이촌로88길 15,37.5172228,126.9782574
38535,서울특별시 용산구 이촌로 193,37.5215587,126.9690474
38547,서울특별시 용산구 이촌로62길 14,37.5206586,126.9689455
38550,서울특별시 용산구 이촌로88길 30,37.517099,126.9766561
38554,서울특별시 용산구 이촌로87길 21,37.5199827,126.9786768
38569,서울특별시 용산구 이촌로64길 61,37.5201817,126.9676851
38571,서울특별시 용산구 이촌로18길 3-7,37.5261287,126.9558055
38572,서울특별시 용산구 이촌로88길 3,37.5180908,126.9787161
38575,서울특별시 용산구 이촌로54길 16,37.5208792,126.9671743
38576,서울특별시 용산구 이촌로 192,37.5209767,126.9684309
38577,서울특별시 용산구 이촌로84길 17,37.5181022,126.9770124
38578,서울특별시 용산구 이촌로46길 2,37.5210829,126.9649124
38579,서울특별시 용산구 이촌로71길 10,37.5207574,126.9734658
38580,서울특별시 용산구 이촌로65가길 51,37.5216688,126.9739239
38581,서울특별시 용산구 이촌로 201,37.5215466,126.9703451
38582,서울특별시 용산구 이촌로65길 8,37.5214391,126.9715571
38583,서울특별시 용산구 이촌로65가길 23,37.5220885,126.9728661
38585,서울특별시 용산구 이촌로69길 30,37.5207834,126.9724066
38623,서울특별시 용산구 이촌로65가길 3,37.5223897,126.9717556
38624,서울특별시 용산구 이촌로 181,37.5221203,126.9693836
38640,서울특별시 용산구 이촌로 248,37.5178481,126.9729615
38651,서울특별시 용산구 이촌로 303,37.5185268,126.9806796
38668,서울특별시 용산구 이촌로34길 29,37.5231767,126.9582348
38675,서울특별시 용산구 녹사평대로 254,37.5406105,126.9887628
38680,서울특별시 용산구 회나무로13가길 6,37.5404422,126.9900415
38681,서울특별시 용산구 녹사평대로46길 84,37.537435,126.990211
38682,서울특별시 용산구 녹사평대로 250-1,37.5397636,126.9879301
38684,서울특별시 용산구 이태원로20길 31,37.5332177,126.9926926
38685,서울특별시 용산구 녹사평대로 286,37.542424,126.9893539
38686,서울특별시 용산구 이태원로27나길 40,37.5349653,126.9968804
38687,서울특별시 용산구 회나무로21길 7,37.5400691,126.9907718
38689,서울특별시 용산구 장문로 27,37.5266798,126.9994645
38701,서울특별시 용산구 녹사평대로42길 27,37.5367177,126.988089
38702,서울특별시 용산구 삼개로 60,37.5349984,126.9474629
38706,서울특별시 용산구 삼개로 56,37.5354282,126.9475745
38707,서울특별시 용산구 효창원로72길 29,37.5425855,126.9634972
38708,서울특별시 용산구 효창원로72길 35,37.5426438,126.963777
38709,서울특별시 용산구 한강대로 211,37.537118,126.9728863
38718,서울특별시 용산구 한강대로62길 32,37.5332415,126.9731714
38719,서울특별시 용산구 한강대로62길 45-1,37.5328297,126.9736817
38724,서울특별시 용산구 한강대로 205,37.5365551,126.9728148
38728,서울특별시 용산구 한강대로 95,37.5287967,126.9671806
38731,서울특별시 용산구 한강대로43길 8,37.5321357,126.9697278
38735,서울특별시 용산구 한강대로30길 25,37.5277242,126.9689913
38739,서울특별시 용산구 청파로20길 9,37.5333702,126.9674705
38741,서울특별시 용산구 한강대로53길 16,37.5339355,126.9709114
38742,서울특별시 용산구 한강대로 69,37.5266982,126.9650419
38744,서울특별시 용산구 한강대로43길 13,37.5314944,126.9691335
38751,서울특별시 용산구 서빙고로 31,37.5260424,126.9699869
38754,서울특별시 용산구 한강대로10길 14,37.5233546,126.9638119
38757,서울특별시 용산구 서빙고로 17,37.5266912,126.998249
38758,서울특별시 용산구 서빙고로 35,37.5250734,126.9689153
38770,서울특별시 용산구 이촌로29길 21-7,37.5254463,126.9597498
38779,서울특별시 용산구 한강대로 26,37.5228767,126.9628434
38787,서울특별시 용산구 이촌로 1,37.5313415,126.9553312
38790,서울특별시 용산구 한남대로 91,37.5350285,127.0027418
38800,서울특별시 용산구 대사관로7길 8,37.5344423,127.0008713
38802,서울특별시 용산구 대사관로11길 21,37.5349789,127.0013462
38804,서울특별시 용산구 한남대로27길 42,37.5386935,127.0033266
38807,서울특별시 용산구 유엔빌리지길 53,37.5323615,127.0098126
38809,서울특별시 용산구 한남대로10길 16,37.5315008,127.0099043
38812,서울특별시 용산구 독서당로6길 16,37.5296884,127.008135
38814,서울특별시 용산구 독서당로 70,37.5335402,127.0086485
38819,서울특별시 용산구 독서당로 73,37.5341931,127.0084985
38825,서울특별시 용산구 독서당로 39,37.531538,127.0070334
38826,서울특별시 용산구 우사단로10길 39-96,37.5341141,126.9980776
38827,서울특별시 용산구 대사관로24길 8,37.5328577,127.0042099
38830,서울특별시 용산구 유엔빌리지길 11,37.5339358,127.0103778
38831,서울특별시 용산구 유엔빌리지길 80-1,37.5324393,127.0118979
38836,서울특별시 용산구 독서당로 111,37.5368563,127.0092213
38868,서울특별시 용산구 독서당로 22,37.5301242,127.0077807
38873,서울특별시 용산구 한남대로 60,37.5342512,127.0079105
38883,서울특별시 용산구 독서당로 46,37.5323346,127.0070488
38908,서울특별시 용산구 한남대로27길 52,37.5390823,127.0032796
38909,서울특별시 용산구 한남대로28가길 5,37.5381313,127.005579
38910,서울특별시 용산구 한남대로27길 60,37.5382111,127.0029743
38911,서울특별시 용산구 장문로 141,37.5282696,127.0037889
38914,서울특별시 용산구 독서당로 73-4,37.5344824,127.0090502
38929,서울특별시 용산구 이태원로 217,37.5351344,126.997901
38932,서울특별시 용산구 서빙고로 413,37.5274745,127.0047046
38937,서울특별시 용산구 서빙고로 417,37.5283173,127.0059232
38938,서울특별시 용산구 유엔빌리지길 200-16,37.5386656,127.013633
38941,서울특별시 용산구 백범로 250,37.5407194,126.9569475
38943,서울특별시 용산구 백범로45길 9-10,37.541543,126.9577689
38944,서울특별시 용산구 백범로 313,37.5387966,126.9639117
38964,서울특별시 용산구 백범로 275,37.5400817,126.9599301
38972,서울특별시 용산구 효창원로93길 16,37.5485798,126.9625382
38973,서울특별시 용산구 효창원로 157,37.5419661,126.9618152
38977,서울특별시 용산구 효창원로69길 57,37.5421507,126.9591443
38978,서울특별시 용산구 효창원로69길 31,37.5421325,126.9604561
38979,서울특별시 용산구 백범로 260,37.5401028,126.9584463
38989,서울특별시 용산구 효창원로70길 10,37.541453,126.9627886
38990,서울특별시 용산구 후암로34길 31-17,37.5523234,126.9782243
38995,서울특별시 용산구 후암로 65,37.5512187,126.9762396
38997,서울특별시 용산구 후암로28길 10,37.549795,126.9778016
38998,서울특별시 용산구 후암로48길 16,37.5527498,126.9771071
38999,서울특별시 용산구 후암로16길 27,37.5485522,126.9791166
39000,서울특별시 용산구 후암로22길 10,37.549149,126.9780096
39001,서울특별시 용산구 후암로44길 8,37.5522206,126.9770713
39003,서울특별시 용산구 후암로 71-1,37.5518011,126.9757608
39005,서울특별시 은평구 갈현로45길 57,37.6288904,126.9134743
39008,서울특별시 은평구 갈현로33길 24,37.6220183,126.9141657
39015,서울특별시 은평구 연서로25길 23-9,37.6172781,126.9163233
39016,서울특별시 은평구 연서로 149,37.6119016,126.9168102
39020,서울특별시 은평구 갈현로29길 61,37.6228218,126.9107148
39026,서울특별시 은평구 갈현로29길 52,37.6223825,126.9115379
39027,서울특별시 은평구 서오릉로18길 20,37.616107,126.9109713
39028,서울특별시 은평구 갈현로29길 11,37.6188712,126.9136949
39034,서울특별시 은평구 연서로17길 9,37.6126191,126.9161531
39041,서울특별시 은평구 갈현로 232,37.6176691,126.9152461
39044,서울특별시 은평구 연서로21길 18,37.6149633,126.915922
39045,서울특별시 은평구 갈현로 274,37.6212578,126.9168048
39046,서울특별시 은평구 서오릉로18길 10,37.6150691,126.9104847
39047,서울특별시 은평구 연서로19길 9,37.613593,126.9163338
39048,서울특별시 은평구 연서로19길 4,37.6136462,126.9170216
39049,서울특별시 은평구 서오릉로 258,37.6178241,126.9067563
39051,서울특별시 은평구 서오릉로18길 33-20,37.6176496,126.910677
39054,서울특별시 은평구 서오릉로18길 33-14,37.61751,126.9108795
39055,서울특별시 은평구 갈현로 300,37.6235714,126.9173693
39059,서울특별시 은평구 갈현로37길 63,37.6246723,126.9116688
39060,서울특별시 은평구 연서로21길 25,37.6150913,126.9150525
39062,서울특별시 은평구 갈현로29길 62,37.6230548,126.9112597
39065,서울특별시 은평구 서오릉로 156-1,37.6124078,126.9161052
39067,서울특별시 은평구 갈현로23길 41,37.6180043,126.9099695
39077,서울특별시 은평구 갈현로29길 37-2,37.6211547,126.9119614
39078,서울특별시 은평구 서오릉로20길 17,37.616983,126.9092323
39083,서울특별시 은평구 연서로19길 16-7,37.6143898,126.9156845
39084,서울특별시 은평구 서오릉로20길 5-10,37.6165737,126.9084284
39087,서울특별시 은평구 서오릉로21길 47,37.6118567,126.9061721
39099,서울특별시 은평구 서오릉로21길 36,37.6129408,126.9056091
39113,서울특별시 은평구 갈현로11길 46,37.6053185,126.9053573
39132,서울특별시 은평구 갈현로15길 53,37.61054,126.905753
39140,서울특별시 은평구 갈현로7길 56,37.6051724,126.9042801
39143,서울특별시 은평구 연서로13길 41,37.6102008,126.9115513
39144,서울특별시 은평구 서오릉로21길 48,37.6123443,126.9059939
39148,서울특별시 은평구 연서로9길 16,37.6075568,126.9133657
39150,서울특별시 은평구 서오릉로21길 20,37.6145398,126.9068441
39153,서울특별시 은평구 서오릉로23길 9-8,37.615879,126.9063873
39154,서울특별시 은평구 갈현로15길 46,37.6096015,126.9067623
39155,서울특별시 은평구 서오릉로 237-14,37.6158962,126.9074642
39165,서울특별시 은평구 갈현로17길 17,37.6115458,126.9090965
39171,서울특별시 은평구 서오릉로 267,37.6178496,126.9060072
39172,서울특별시 은평구 연서로11길 29-4,37.6084574,126.9120512
39175,서울특별시 은평구 갈현로 143-2,37.6110568,126.910874
39178,서울특별시 은평구 갈현로15길 4,37.6076388,126.9102477
39179,서울특별시 은평구 갈현로17나길 14,37.6103858,126.9101181
39181,서울특별시 은평구 갈현로16길 10,37.6079431,126.9118809
39182,서울특별시 은평구 갈현로16길 16,37.6079098,126.9126663
39183,서울특별시 은평구 서오릉로 253,37.6167472,126.9064448
39184,서울특별시 은평구 서오릉로25길 22,37.6168715,126.9041979
39185,서울특별시 은평구 연서로13길 29-32,37.6090165,126.9128835
39186,서울특별시 은평구 갈현로15길 2,37.6076685,126.9104364
39187,서울특별시 은평구 갈현로17길 30,37.6123299,126.9083296
39188,서울특별시 은평구 갈현로15길 28-17,37.6087312,126.9076483
39190,서울특별시 은평구 갈현로15길 43,37.6091397,126.9068087
39191,서울특별시 은평구 서오릉로 12,37.6025281,126.9267547
39192,서울특별시 은평구 서오릉로2길 12-1,37.6021139,126.9278784
39195,서울특별시 은평구 서오릉로2길 9,37.6025288,126.9278192
39199,서울특별시 은평구 서오릉로4길 7-8,37.605103,126.9248422
39202,서울특별시 은평구 서오릉로 46,37.605103,126.9248422
39206,서울특별시 은평구 통일로 586-19,37.5999364,126.9379669
39225,서울특별시 은평구 녹번로 40,37.6048808,126.9290505
39226,서울특별시 은평구 통일로 586,37.5999233,126.937111
39228,서울특별시 은평구 진흥로 144,37.6079921,126.9259853
39232,서울특별시 은평구 통일로 630,37.6028283,126.9353279
39266,서울특별시 은평구 통일로 660,37.6123992,126.9292744
39293,서울특별시 은평구 은평로21가길 10,37.6036616,126.9299264
39294,서울특별시 은평구 응암로 351,37.602346,126.9221911
39295,서울특별시 은평구 통일로 586-26,37.5993759,126.9381686
39296,서울특별시 은평구 녹번로 29-5,37.6047637,126.9277565
39297,서울특별시 은평구 응암로 366,37.6038382,126.9230008
39301,서울특별시 은평구 통일로 610,37.601256,126.9358259
39326,서울특별시 은평구 통일로77길 6,37.61603,126.9216118
39329,서울특별시 은평구 통일로67길 8-8,37.6111279,126.9278928
39333,서울특별시 은평구 진흥로 153,37.6090245,126.92636
39339,서울특별시 은평구 통일로67길 17-1,37.6101995,126.9274486
39341,서울특별시 은평구 통일로 745-6,37.6115508,126.9280249
39344,서울특별시 은평구 통일로71가길 10-5,37.6136075,126.925012
39345,서울특별시 은평구 연서로28길 12-1,37.6174348,126.921456
39347,서울특별시 은평구 불광로1길 10,37.6100546,126.927377
39351,서울특별시 은평구 불광로1길 6,37.6101739,126.9277151
39352,서울특별시 은평구 통일로67길 8-6,37.6112465,126.9278504
39353,서울특별시 은평구 통일로67길 8-10,37.6110257,126.9279487
39358,서울특별시 은평구 불광로1길 12,37.6099635,126.9271598
39359,서울특별시 은평구 통일로 749-7,37.6115129,126.9278182
39361,서울특별시 은평구 통일로65길 1-1,37.6090074,126.9306279
39362,서울특별시 은평구 역말로9길 40-13,37.6147797,126.9229302
39363,서울특별시 은평구 서오릉로 80-1,37.6074525,126.9221367
39376,서울특별시 은평구 서오릉로 94,37.608995,126.9216444
39386,서울특별시 은평구 연서로26길 26-3,37.6155025,126.9215697
39387,서울특별시 은평구 연서로28길 17-1,37.6172734,126.9218171
39389,서울특별시 은평구 통일로65길 12-6,37.6094935,126.9295846
39390,서울특별시 은평구 통일로77길 12,37.6164109,126.9217921
39391,서울특별시 은평구 통일로 749-11,37.6113565,126.9276562
39395,서울특별시 은평구 통일로65길 3-1,37.608937,126.9305089
39396,서울특별시 은평구 통일로67길 12-8,37.6110492,126.9277513
39399,서울특별시 은평구 통일로67길 8,37.6109043,126.9282743
39403,서울특별시 은평구 불광로 16-15,37.6095125,126.9285978
39405,서울특별시 은평구 연서로28길 8-1,37.6177852,126.9207257
39407,서울특별시 은평구 진흥로13가길 10,37.6098973,126.92613
39408,서울특별시 은평구 통일로 745-4,37.6117163,126.9283884
39411,서울특별시 은평구 통일로67길 12-6,37.610939,126.9278197
39417,서울특별시 은평구 통일로 833-5,37.6175746,126.9217402
39429,서울특별시 은평구 통일로65길 13-10,37.6087274,126.9290655
39435,서울특별시 은평구 통일로 749-9,37.6114582,126.9277465
39438,서울특별시 은평구 통일로67길 15,37.610334,126.9277785
39439,서울특별시 은평구 불광로1길 2-4,37.6104858,126.9284163
39440,서울특별시 은평구 통일로67길 9,37.6107442,126.9282959
39446,서울특별시 은평구 통일로67길 11,37.6105076,126.9281385
39447,서울특별시 은평구 서오릉로 102,37.6092515,126.9207153
39450,서울특별시 은평구 불광로 40-9,37.6110636,126.9303323
39451,서울특별시 은평구 통일로 708-3,37.6093446,126.9316458
39452,서울특별시 은평구 연서로34가길 6-12,37.6205269,126.9274396
39453,서울특별시 은평구 불광로6길 20,37.6137673,126.9342873
39455,서울특별시 은평구 통일로88길 3,37.6242291,126.9205124
39456,서울특별시 은평구 불광로 98-8,37.6146531,126.933398
39460,서울특별시 은평구 불광로 90,37.6147032,126.9329567
39463,서울특별시 은평구 통일로 780,37.6146258,126.9282039
39484,서울특별시 은평구 통일로80길 1-1,37.6200403,126.920812
39489,서울특별시 은평구 불광로 208,37.6252127,126.9294793
39496,서울특별시 은평구 연서로34길 42,37.6220304,126.9308809
39497,서울특별시 은평구 진흥로 267,37.6113998,126.9385322
39505,서울특별시 은평구 진흥로 265,37.6110923,126.9373043
39516,서울특별시 은평구 불광로 170,37.6216556,126.932377
39521,서울특별시 은평구 불광로2길 16,37.6117844,126.9338218
39522,서울특별시 은평구 불광로2길 7,37.6117844,126.9338218
39538,서울특별시 은평구 불광로 122-10,37.6183864,126.9349305
39565,서울특별시 은평구 불광로2길 33,37.6125348,126.9370924
39584,서울특별시 은평구 통일로 796,37.6123992,126.9292744
39603,서울특별시 은평구 불광로 64,37.613127,126.932329
39611,서울특별시 은평구 불광로 153,37.6201822,126.9315496
39614,서울특별시 은평구 통일로82가길 2,37.6207464,126.9206794
39615,서울특별시 은평구 불광로20길 12-9,37.6238435,126.931205
39616,서울특별시 은평구 불광로10길 20,37.6176039,126.9337931
39618,서울특별시 은평구 통일로82길 47,37.6236394,126.9206557
39620,서울특별시 은평구 연서로43길 21,37.6271358,126.9267317
39621,서울특별시 은평구 불광로6길 4,37.6138253,126.9325309
39624,서울특별시 은평구 통일로82길 6-3,37.620291,126.9208378
39642,서울특별시 은평구 불광로6길 11-2,37.6143144,126.9334119
39644,서울특별시 은평구 통일로82길 44,37.623472,126.9208768
39645,서울특별시 은평구 통일로82가길 1,37.6209168,126.9205909
39653,서울특별시 은평구 통일로82길 6-7,37.6203188,126.9211127
39658,서울특별시 은평구 통일로82가길 4-4,37.6205573,126.9208883
39662,서울특별시 은평구 불광로18가길 18,37.6238361,126.9332293
39663,서울특별시 은평구 통일로 906,37.6238353,126.9202066
39665,서울특별시 은평구 통일로 868,37.6205478,126.9204422
39685,서울특별시 은평구 수색로 217,37.5795991,126.8987214
39689,서울특별시 은평구 은평터널로 65,37.5867485,126.8998503
39723,서울특별시 은평구 은평터널로2길 21,37.5829401,126.8998735
39725,서울특별시 은평구 은평터널로 60,37.5853446,126.9002298
39738,서울특별시 은평구 증산로1길 26,37.5807166,126.9013508
39741,서울특별시 은평구 갈현로4길 6-26,37.6008805,126.9108581
39742,서울특별시 은평구 증산로17길 32,37.5908649,126.9100088
39743,서울특별시 은평구 은평터널로 167,37.5935405,126.9074242
39747,서울특별시 은평구 갈현로1길 28-1,37.599547,126.9068721
39749,서울특별시 은평구 은평터널로 163,37.5933442,126.9065631
39751,서울특별시 은평구 증산로 377-8,37.5898877,126.9125945
39753,서울특별시 은평구 증산로15길 50,37.5905348,126.9082189
39755,서울특별시 은평구 가좌로12길 15,37.598565,126.9083386
39758,서울특별시 은평구 갈현로3다길 15,37.6023196,126.9053265
39771,서울특별시 은평구 증산로23길 8,37.5974409,126.9144335
39772,서울특별시 은평구 가좌로 341,37.596863,126.907661
39776,서울특별시 은평구 증산로15길 35-10,37.5893847,126.9075926
39794,서울특별시 은평구 가좌로11가길 10,37.5972065,126.9068101
39795,서울특별시 은평구 증산로19길 14,37.5949316,126.9130748
39796,서울특별시 은평구 증산로21길 11,37.595667,126.913482
39801,서울특별시 은평구 증산로 435,37.5949783,126.9142269
39802,서울특별시 은평구 증산로19길 3,37.5943545,126.9139099
39803,서울특별시 은평구 가좌로 319,37.5958794,126.9094533
39806,서울특별시 은평구 은평로 11-1,37.5973063,126.9092241
39812,서울특별시 은평구 갈현로1길 31,37.5989037,126.9061919
39817,서울특별시 은평구 갈현로4길 26-5,37.6004422,126.9133582
39824,서울특별시 은평구 가좌로 391,37.6003431,126.9041086
39833,서울특별시 은평구 증산로15길 67-7,37.5898081,126.9053444
39842,서울특별시 은평구 은평터널로7길 2,37.5926726,126.9063284
39843,서울특별시 은평구 갈현로2가길 1-1,37.6001237,126.9113584
39844,서울특별시 은평구 가좌로11가길 12-4,37.5974165,126.9064243
39846,서울특별시 은평구 갈현로5길 29-15,37.6010808,126.9086458
39847,서울특별시 은평구 가좌로 345,37.5923147,126.9145183
39848,서울특별시 은평구 증산로23길 8-4,37.5975654,126.9144566
39849,서울특별시 은평구 갈현로5길 29-23,37.6010684,126.9089642
39850,서울특별시 은평구 갈현로1길 36,37.5999172,126.9055859
39857,서울특별시 은평구 가좌로 334,37.5968474,126.9085117
39878,서울특별시 은평구 은평터널로 121-6,37.59056,126.9039339
39881,서울특별시 은평구 갈현로5길 26,37.6014003,126.9076366
39884,서울특별시 은평구 갈현로5길 25-11,37.6016263,126.9083932
39887,서울특별시 은평구 증산로 463-1,37.5976429,126.9148507
39888,서울특별시 은평구 증산로 449,37.5961804,126.914642
39889,서울특별시 은평구 증산로 377,37.5898804,126.9129671
39890,서울특별시 은평구 은평터널로 164,37.5935249,126.908464
39893,서울특별시 은평구 가좌로 344,37.5978636,126.9072251
39898,서울특별시 은평구 가좌로12길 12,37.5980457,126.9080174
39900,서울특별시 은평구 가좌로 342,37.5975341,126.9079343
39907,서울특별시 은평구 서오릉로 107-1,37.6092542,126.9199304
39910,서울특별시 은평구 갈현로11길 37,37.6049216,126.906482
39911,서울특별시 은평구 연서로 14,37.608707,126.9174347
39913,서울특별시 은평구 연서로6길 12,37.6040146,126.9170696
39915,서울특별시 은평구 서오릉로 119-1,37.6099049,126.9188665
39916,서울특별시 은평구 연서로3길 34,37.6026844,126.9122372
39917,서울특별시 은평구 갈현로 89-4,37.6060795,126.9101923
39918,서울특별시 은평구 연서로3가길 8,37.6031186,126.915061
39919,서울특별시 은평구 진흥로1라길 12,37.6049317,126.9170449
39921,서울특별시 은평구 갈현로 100,37.6067004,126.9108775
39922,서울특별시 은평구 역말로 37-6,37.6060674,126.9146399
39923,서울특별시 은평구 갈현로 97,37.6065406,126.9104596
39925,서울특별시 은평구 역말로 30,37.6054706,126.9136339
39927,서울특별시 은평구 역말로 28,37.6054523,126.9134042
39929,서울특별시 은평구 진흥로 37-1,37.6008547,126.9194211
39932,서울특별시 은평구 진흥로1길 41,37.6039801,126.9182184
39933,서울특별시 은평구 갈현로9길 9-9,37.6044774,126.9093017
39934,서울특별시 은평구 역말로6길 11,37.6047136,126.9147842
39935,서울특별시 은평구 진흥로1길 11,37.6012469,126.9184675
39936,서울특별시 은평구 역말로4길 12-5,37.6043095,126.9124877
39938,서울특별시 은평구 연서로6길 8-9,37.6037659,126.9167697
39941,서울특별시 은평구 연서로 9,37.6073386,126.9132972
39942,서울특별시 은평구 연서로5길 19,37.6037476,126.9134052
39944,서울특별시 은평구 진흥로1길 28,37.6029255,126.9189574
39964,서울특별시 은평구 진흥로9길 12,37.6058185,126.9211013
39965,서울특별시 은평구 연서로9길 17,37.6072901,126.9130796
39967,서울특별시 은평구 갈현로14길 5,37.6070279,126.9112147
39969,서울특별시 은평구 갈현로3나길 23,37.6030604,126.9060291
39970,서울특별시 은평구 갈현로3나길 22,37.6025431,126.9065381
39976,서울특별시 은평구 역말로 84-8,37.606732,126.9198095
39978,서울특별시 은평구 연서로 28,37.6174348,126.921456
39979,서울특별시 은평구 갈현로12길 7,37.6063556,126.9114952
39980,서울특별시 은평구 역말로2길 11-5,37.6044511,126.9115252
39981,서울특별시 은평구 진흥로9길 6,37.6055536,126.9215944
39984,서울특별시 은평구 진흥로9길 2,37.6054851,126.9219861
39990,서울특별시 은평구 역말로 55-1,37.606091,126.9166182
39991,서울특별시 은평구 역말로 59,37.6061258,126.9169835
39992,서울특별시 은평구 역말로 84-6,37.6067669,126.9195836
39994,서울특별시 은평구 연서로3가길 13-11,37.6030545,126.9141707
39998,서울특별시 은평구 진흥로1길 50,37.6049121,126.918453
40000,서울특별시 은평구 가좌로10길 2,37.5910001,126.9164723
40003,서울특별시 은평구 가좌로7나길 35,37.5832231,126.9202806
40011,서울특별시 은평구 백련산로14길 1,37.6007818,126.9272316
40013,서울특별시 은평구 은평로 160,37.6007199,126.9256844
40022,서울특별시 은평구 불광천길 490,37.5957649,126.9157974
40023,서울특별시 은평구 응암로 331-6,37.6008956,126.9219244
40025,서울특별시 은평구 응암로 142-32,37.583852,126.916045
40030,서울특별시 은평구 은평로 220,37.6009189,126.9322182
